Regiao;Estado;Municipio;Revenda;CNPJ;Produto;Data da Coleta;Valor de Venda;Bandeira
SE;SP;DIADEMA;D+ BRASIL AUTO POSTO LTDA; 07.770.920/0001-38;DIESEL S10;10/03/2025;5,86;BRANCA
SE;SP;DIADEMA;D+ BRASIL AUTO POSTO LTDA; 07.770.920/0001-38;ETANOL;10/03/2025;3,69;BRANCA
SE;SP;DIADEMA;AUTO POSTO PIRAPORINHA SOLIDAO LTDA; 05.880.800/0001-68;GASOLINA;10/03/2025;6,39;IPIRANGA
SE;SP;DIADEMA;AUTO POSTO PIRAPORINHA SOLIDAO LTDA; 05.880.800/0001-68;DIESEL S10;10/03/2025;6,99;IPIRANGA
SE;SP;DIADEMA;AUTO POSTO PIRAPORINHA SOLIDAO LTDA; 05.880.800/0001-68;ETANOL;10/03/2025;4,39;IPIRANGA
SE;SP;DIADEMA;AUTO POSTO MIKE LTDA EM RECUPERACAO JUDICIAL; 03.238.158/0001-92;GASOLINA;10/03/2025;6,47;RAIZEN
SE;SP;DIADEMA;AUTO POSTO MIKE LTDA EM RECUPERACAO JUDICIAL; 03.238.158/0001-92;ETANOL;10/03/2025;4,47;RAIZEN
SE;SP;DIADEMA;CENTRO AUTOMOTIVO NAVEGANTES LTDA; 02.975.987/0001-95;GASOLINA;10/03/2025;6,49;BRANCA
SE;SP;DIADEMA;CENTRO AUTOMOTIVO NAVEGANTES LTDA; 02.975.987/0001-95;DIESEL S10;10/03/2025;6,49;BRANCA
SE;SP;DIADEMA;CENTRO AUTOMOTIVO NAVEGANTES LTDA; 02.975.987/0001-95;ETANOL;10/03/2025;4,49;BRANCA
SE;SP;ITANHAEM;MANUEL R PERDIGAO & CIA LTDA; 45.086.998/0001-27;GASOLINA;10/03/2025;6,91;IPIRANGA
SE;SP;ITANHAEM;MANUEL R PERDIGAO & CIA LTDA; 45.086.998/0001-27;ETANOL;10/03/2025;4,98;IPIRANGA
SE;SP;JABOTICABAL;SANCHEZ & SANCHEZ COMERCIO DE COMBUSTIVEIS LTDA; 09.088.785/0001-70;GASOLINA;10/03/2025;5,96;BRANCA
SE;SP;JABOTICABAL;SANCHEZ & SANCHEZ COMERCIO DE COMBUSTIVEIS LTDA; 09.088.785/0001-70;ETANOL;10/03/2025;3,99;BRANCA
SE;SP;JABOTICABAL;AUTO POSTO MODELO DE JABOTICABAL LTDA.; 06.096.368/0001-81;GASOLINA;10/03/2025;6,59;VIBRA
SE;SP;JABOTICABAL;AUTO POSTO MODELO DE JABOTICABAL LTDA.; 06.096.368/0001-81;DIESEL S10;10/03/2025;6,59;VIBRA
SE;SP;JABOTICABAL;AUTO POSTO MODELO DE JABOTICABAL LTDA.; 06.096.368/0001-81;ETANOL;10/03/2025;4,59;VIBRA
SE;SP;JABOTICABAL;AUTO POSTO MARGINAL LTDA; 55.917.116/0001-81;GASOLINA;10/03/2025;6,59;IPIRANGA
SE;SP;JABOTICABAL;AUTO POSTO MARGINAL LTDA; 55.917.116/0001-81;DIESEL S10;10/03/2025;6,69;IPIRANGA
SE;SP;JABOTICABAL;AUTO POSTO MARGINAL LTDA; 55.917.116/0001-81;ETANOL;10/03/2025;4,59;IPIRANGA
SE;SP;JABOTICABAL;POSTO BEIRA RIO JABOTICABAL LTDA.; 05.107.359/0001-86;GASOLINA;10/03/2025;5,69;BRANCA
SE;SP;JABOTICABAL;POSTO BEIRA RIO JABOTICABAL LTDA.; 05.107.359/0001-86;DIESEL S10;10/03/2025;6,89;BRANCA
SE;SP;JABOTICABAL;POSTO BEIRA RIO JABOTICABAL LTDA.; 05.107.359/0001-86;ETANOL;10/03/2025;3,79;BRANCA
SE;SP;PIRACICABA;AUTO POSTO 100 DE PIRACICABA LTDA; 05.416.077/0001-60;GASOLINA;10/03/2025;6,19;IPIRANGA
SE;SP;PIRACICABA;AUTO POSTO 100 DE PIRACICABA LTDA; 05.416.077/0001-60;DIESEL S10;10/03/2025;6,39;IPIRANGA
SE;SP;PIRACICABA;AUTO POSTO 100 DE PIRACICABA LTDA; 05.416.077/0001-60;ETANOL;10/03/2025;4,09;IPIRANGA
SE;SP;PIRACICABA;AGUA BRANCA COMBUSTIVEIS E SERVICOS LTDA; 05.550.018/0001-80;GASOLINA;10/03/2025;6,49;RAIZEN
SE;SP;PIRACICABA;AGUA BRANCA COMBUSTIVEIS E SERVICOS LTDA; 05.550.018/0001-80;DIESEL S10;10/03/2025;6,59;RAIZEN
SE;SP;PIRACICABA;AGUA BRANCA COMBUSTIVEIS E SERVICOS LTDA; 05.550.018/0001-80;ETANOL;10/03/2025;4,39;RAIZEN
SE;SP;PIRACICABA;REDEX UNILESTE COMBUSTIVEIS E SERVICOS LTDA; 02.533.509/0001-25;GASOLINA;10/03/2025;6,19;ALE
SE;SP;PIRACICABA;REDEX UNILESTE COMBUSTIVEIS E SERVICOS LTDA; 02.533.509/0001-25;DIESEL S10;10/03/2025;6,39;ALE
SE;SP;PIRACICABA;REDEX UNILESTE COMBUSTIVEIS E SERVICOS LTDA; 02.533.509/0001-25;ETANOL;10/03/2025;4,19;ALE
SE;SP;PIRACICABA;AUTO POSTO UNIVERSO 2000 LTDA; 00.976.581/0001-00;GASOLINA;10/03/2025;6,29;RAIZEN
SE;SP;PIRACICABA;AUTO POSTO UNIVERSO 2000 LTDA; 00.976.581/0001-00;DIESEL S10;10/03/2025;6,39;RAIZEN
SE;SP;PIRACICABA;AUTO POSTO UNIVERSO 2000 LTDA; 00.976.581/0001-00;ETANOL;10/03/2025;4,29;RAIZEN
SE;SP;PIRACICABA;POSTO CENTENARIO 900 PIRACICABA LTDA.; 00.920.940/0001-07;GASOLINA;10/03/2025;6,39;IPIRANGA
SE;SP;PIRACICABA;POSTO CENTENARIO 900 PIRACICABA LTDA.; 00.920.940/0001-07;DIESEL S10;10/03/2025;6,59;IPIRANGA
SE;SP;PIRACICABA;POSTO CENTENARIO 900 PIRACICABA LTDA.; 00.920.940/0001-07;ETANOL;10/03/2025;4,39;IPIRANGA
SE;SP;PIRACICABA;AUTO POSTO INDEPENDENCIA PIRACICABA LTDA; 04.666.447/0001-55;GASOLINA;10/03/2025;6,19;IPIRANGA
SE;SP;PIRACICABA;AUTO POSTO INDEPENDENCIA PIRACICABA LTDA; 04.666.447/0001-55;DIESEL S10;10/03/2025;6,29;IPIRANGA
SE;SP;PIRACICABA;AUTO POSTO INDEPENDENCIA PIRACICABA LTDA; 04.666.447/0001-55;ETANOL;10/03/2025;4,19;IPIRANGA
SE;SP;PIRACICABA;AUTO POSTO LUIZ DE QUEIROZ LTDA; 03.133.699/0001-56;GASOLINA;10/03/2025;5,94;BRANCA
SE;SP;PIRACICABA;AUTO POSTO LUIZ DE QUEIROZ LTDA; 03.133.699/0001-56;DIESEL S10;10/03/2025;6,13;BRANCA
SE;SP;PIRACICABA;AUTO POSTO LUIZ DE QUEIROZ LTDA; 03.133.699/0001-56;ETANOL;10/03/2025;3,94;BRANCA
SE;SP;PIRACICABA;AUTO POSTO NOVA IGUACU LTDA; 02.982.501/0001-46;GASOLINA;10/03/2025;6,59;VIBRA
SE;SP;PIRACICABA;AUTO POSTO NOVA IGUACU LTDA; 02.982.501/0001-46;DIESEL S10;10/03/2025;6,79;VIBRA
SE;SP;PIRACICABA;AUTO POSTO NOVA IGUACU LTDA; 02.982.501/0001-46;ETANOL;10/03/2025;4,49;VIBRA
SE;SP;PIRACICABA;S & S AUTO POSTO LTDA.; 02.805.544/0001-56;GASOLINA;10/03/2025;6,29;IPIRANGA
SE;SP;PIRACICABA;S & S AUTO POSTO LTDA.; 02.805.544/0001-56;DIESEL S10;10/03/2025;6,55;IPIRANGA
SE;SP;PIRACICABA;S & S AUTO POSTO LTDA.; 02.805.544/0001-56;ETANOL;10/03/2025;4,25;IPIRANGA
SE;SP;PIRACICABA;BEIRA RIO PIRACICABA COMBUSTIVEIS E SERVICOS LTDA; 02.681.171/0001-59;GASOLINA;10/03/2025;6,49;RAIZEN
SE;SP;PIRACICABA;BEIRA RIO PIRACICABA COMBUSTIVEIS E SERVICOS LTDA; 02.681.171/0001-59;DIESEL S10;10/03/2025;6,49;RAIZEN
SE;SP;PIRACICABA;BEIRA RIO PIRACICABA COMBUSTIVEIS E SERVICOS LTDA; 02.681.171/0001-59;ETANOL;10/03/2025;4,39;RAIZEN
SE;SP;PIRACICABA;AUTO POSTO UNILESTE LTDA; 02.424.857/0001-64;GASOLINA;10/03/2025;6,09;BRANCA
SE;SP;PIRACICABA;AUTO POSTO UNILESTE LTDA; 02.424.857/0001-64;DIESEL S10;10/03/2025;6,29;BRANCA
SE;SP;PIRACICABA;AUTO POSTO UNILESTE LTDA; 02.424.857/0001-64;ETANOL;10/03/2025;4,09;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VILA FATIMA LTDA; 01.896.231/0001-98;GASOLINA;10/03/2025;5,84;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VILA FATIMA LTDA; 01.896.231/0001-98;DIESEL S10;10/03/2025;6,19;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VILA FATIMA LTDA; 01.896.231/0001-98;ETANOL;10/03/2025;3,94;BRANCA
SE;SP;PIRACICABA;GT COMBUSTIVEIS E SERVICOS LTDA; 01.588.849/0001-90;GASOLINA;10/03/2025;6,49;RAIZEN
SE;SP;PIRACICABA;GT COMBUSTIVEIS E SERVICOS LTDA; 01.588.849/0001-90;DIESEL S10;10/03/2025;6,59;RAIZEN
SE;SP;PIRACICABA;GT COMBUSTIVEIS E SERVICOS LTDA; 01.588.849/0001-90;ETANOL;10/03/2025;4,39;RAIZEN
SE;SP;PIRACICABA;POSTO PIRACICABAO COMERCIO DE COMBUSTIVEIS LTDA; 01.548.277/0001-16;GASOLINA;10/03/2025;5,49;BRANCA
SE;SP;PIRACICABA;POSTO PIRACICABAO COMERCIO DE COMBUSTIVEIS LTDA; 01.548.277/0001-16;ETANOL;10/03/2025;3,69;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VITORIA PIRACICABA LTDA; 01.390.047/0001-71;GASOLINA;10/03/2025;5,89;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VITORIA PIRACICABA LTDA; 01.390.047/0001-71;ETANOL;10/03/2025;3,99;BRANCA
SE;SP;PIRACICABA;AUTO POSTO ROLADOR LTDA; 00.879.335/0001-21;GASOLINA;10/03/2025;6,18;BRANCA
SE;SP;PIRACICABA;AUTO POSTO ROLADOR LTDA; 00.879.335/0001-21;DIESEL S10;10/03/2025;6,49;BRANCA
SE;SP;PIRACICABA;AUTO POSTO ROLADOR LTDA; 00.879.335/0001-21;ETANOL;10/03/2025;4,18;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VILA SONIA LTDA; 00.801.740/0001-27;GASOLINA;10/03/2025;6,09;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VILA SONIA LTDA; 00.801.740/0001-27;DIESEL S10;10/03/2025;6,29;BRANCA
SE;SP;PIRACICABA;AUTO POSTO VILA SONIA LTDA; 00.801.740/0001-27;ETANOL;10/03/2025;4,09;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO FIUZZA AUTO SERVICE LTDA; 08.546.857/0001-13;GASOLINA;10/03/2025;6,69;IPIRANGA
SE;SP;RIBEIRAO PRETO;POSTO FIUZZA AUTO SERVICE LTDA; 08.546.857/0001-13;ETANOL;10/03/2025;4,69;IPIRANGA
SE;SP;RIBEIRAO PRETO;POSTO PONTUAL DISTRIBUIDORA DE COMBUSTIVEIS LTDA.; 08.654.588/0001-09;GASOLINA;10/03/2025;6,15;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO PONTUAL DISTRIBUIDORA DE COMBUSTIVEIS LTDA.; 08.654.588/0001-09;DIESEL S10;10/03/2025;6,14;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO PONTUAL DISTRIBUIDORA DE COMBUSTIVEIS LTDA.; 08.654.588/0001-09;ETANOL;10/03/2025;4,15;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO FLORIDA RIBEIRAO LTDA; 07.177.658/0001-12;GASOLINA;10/03/2025;6,39;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO FLORIDA RIBEIRAO LTDA; 07.177.658/0001-12;ETANOL;10/03/2025;4,29;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO MONTREAL VARGAS LTDA; 05.283.897/0001-21;GASOLINA;10/03/2025;6,59;IPIRANGA
SE;SP;RIBEIRAO PRETO;AUTO POSTO MONTREAL VARGAS LTDA; 05.283.897/0001-21;ETANOL;10/03/2025;4,59;IPIRANGA
SE;SP;RIBEIRAO PRETO;QUINHONE & QUINHONE LTDA; 04.365.983/0001-10;GASOLINA;10/03/2025;6,15;BRANCA
SE;SP;RIBEIRAO PRETO;QUINHONE & QUINHONE LTDA; 04.365.983/0001-10;DIESEL S10;10/03/2025;6,29;BRANCA
SE;SP;RIBEIRAO PRETO;QUINHONE & QUINHONE LTDA; 04.365.983/0001-10;ETANOL;10/03/2025;4,15;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO PRESIDENTE RIBEIRAO LTDA; 03.100.271/0001-07;GASOLINA;10/03/2025;6,57;RAIZEN
SE;SP;RIBEIRAO PRETO;POSTO PRESIDENTE RIBEIRAO LTDA; 03.100.271/0001-07;DIESEL S10;10/03/2025;6,49;RAIZEN
SE;SP;RIBEIRAO PRETO;POSTO PRESIDENTE RIBEIRAO LTDA; 03.100.271/0001-07;ETANOL;10/03/2025;4,58;RAIZEN
SE;SP;RIBEIRAO PRETO;AUTO POSTO VITORELLI LTDA; 05.284.456/0001-44;GASOLINA;10/03/2025;6,15;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO VITORELLI LTDA; 05.284.456/0001-44;ETANOL;10/03/2025;4,15;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO MONTE CARLO EIRELI; 03.726.672/0001-77;GASOLINA;10/03/2025;6,69;IPIRANGA
SE;SP;RIBEIRAO PRETO;POSTO MONTE CARLO EIRELI; 03.726.672/0001-77;ETANOL;10/03/2025;4,69;IPIRANGA
SE;SP;RIBEIRAO PRETO;AUTO POSTO GOLD PETRO LTDA.; 02.727.430/0001-35;GASOLINA;10/03/2025;6,15;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO GOLD PETRO LTDA.; 02.727.430/0001-35;DIESEL S10;10/03/2025;6,69;BRANCA
SE;SP;RIBEIRAO PRETO;AUTO POSTO GOLD PETRO LTDA.; 02.727.430/0001-35;ETANOL;10/03/2025;4,15;BRANCA
SE;SP;RIBEIRAO PRETO;POSTO JEQUITIBA DE RIBEIRAO PRETO LTDA; 02.574.638/0001-61;GASOLINA;10/03/2025;6,59;RAIZEN
SE;SP;RIBEIRAO PRETO;POSTO JEQUITIBA DE RIBEIRAO PRETO LTDA; 02.574.638/0001-61;ETANOL;10/03/2025;4,59;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO POLO PETROQUIMICO LTDA.; 07.354.995/0001-38;GASOLINA;10/03/2025;6,29;VIBRA
SE;SP;SANTO ANDRE;AUTO POSTO POLO PETROQUIMICO LTDA.; 07.354.995/0001-38;DIESEL S10;10/03/2025;6,49;VIBRA
SE;SP;SANTO ANDRE;AUTO POSTO POLO PETROQUIMICO LTDA.; 07.354.995/0001-38;ETANOL;10/03/2025;4,29;VIBRA
SE;SP;SANTO ANDRE;AUTO POSTO CLASSE MAX LTDA.; 06.697.243/0001-07;GASOLINA;10/03/2025;5,89;VIBRA
SE;SP;SANTO ANDRE;AUTO POSTO CLASSE MAX LTDA.; 06.697.243/0001-07;ETANOL;10/03/2025;3,99;VIBRA
SE;SP;SANTO ANDRE;POSTO GP-GNV LTDA.; 06.085.512/0001-84;GASOLINA;10/03/2025;6,29;IPIRANGA
SE;SP;SANTO ANDRE;POSTO GP-GNV LTDA.; 06.085.512/0001-84;DIESEL S10;10/03/2025;6,49;IPIRANGA
SE;SP;SANTO ANDRE;POSTO GP-GNV LTDA.; 06.085.512/0001-84;ETANOL;10/03/2025;4,29;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO LEQUE LTDA; 03.618.954/0001-50;GASOLINA;10/03/2025;6,09;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO LEQUE LTDA; 03.618.954/0001-50;DIESEL S10;10/03/2025;6,27;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO LEQUE LTDA; 03.618.954/0001-50;ETANOL;10/03/2025;4,17;BRANCA
SE;SP;SANTO ANDRE;CYBAMAR AUTO POSTO LTDA.; 05.570.419/0001-00;GASOLINA;10/03/2025;6,29;VIBRA
SE;SP;SANTO ANDRE;CYBAMAR AUTO POSTO LTDA.; 05.570.419/0001-00;DIESEL S10;10/03/2025;6,49;VIBRA
SE;SP;SANTO ANDRE;CYBAMAR AUTO POSTO LTDA.; 05.570.419/0001-00;ETANOL;10/03/2025;4,29;VIBRA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO REAL CHALLENGER LTDA; 03.449.505/0001-26;GASOLINA;10/03/2025;6,04;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO REAL CHALLENGER LTDA; 03.449.505/0001-26;DIESEL S10;10/03/2025;6,54;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO REAL CHALLENGER LTDA; 03.449.505/0001-26;ETANOL;10/03/2025;4,2;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO PRINCIPE DE GALES LTDA; 01.522.428/0001-67;GASOLINA;10/03/2025;5,29;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO PRINCIPE DE GALES LTDA; 01.522.428/0001-67;ETANOL;10/03/2025;3,49;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO PALADINO LTDA; 00.409.553/0001-00;GASOLINA;10/03/2025;6,08;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO PALADINO LTDA; 00.409.553/0001-00;DIESEL S10;10/03/2025;6,68;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO PALADINO LTDA; 00.409.553/0001-00;ETANOL;10/03/2025;4,18;BRANCA
SE;SP;SANTO ANDRE;AUTO POSTO AVENIDA DOS ESTADOS LTDA.; 01.543.127/0001-10;GASOLINA;10/03/2025;6,19;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO AVENIDA DOS ESTADOS LTDA.; 01.543.127/0001-10;DIESEL S10;10/03/2025;6,79;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO AVENIDA DOS ESTADOS LTDA.; 01.543.127/0001-10;ETANOL;10/03/2025;4,29;RAIZEN
SE;SP;SANTO ANDRE;NICK AUTO POSTO E SERVICOS LTDA.; 05.013.510/0001-17;GASOLINA;10/03/2025;6,29;RAIZEN
SE;SP;SANTO ANDRE;NICK AUTO POSTO E SERVICOS LTDA.; 05.013.510/0001-17;ETANOL;10/03/2025;4,39;RAIZEN
SE;SP;SANTO ANDRE;TAVAREDE AUTO POSTO LTDA; 04.392.355/0001-24;GASOLINA;10/03/2025;5,99;IPIRANGA
SE;SP;SANTO ANDRE;TAVAREDE AUTO POSTO LTDA; 04.392.355/0001-24;ETANOL;10/03/2025;4,19;IPIRANGA
SE;SP;SANTO ANDRE;MARIA TERESA AUTO POSTO LTDA; 04.392.048/0001-43;GASOLINA;10/03/2025;6,09;IPIRANGA
SE;SP;SANTO ANDRE;MARIA TERESA AUTO POSTO LTDA; 04.392.048/0001-43;ETANOL;10/03/2025;4,19;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO ALOHA LTDA; 03.008.376/0001-30;GASOLINA;10/03/2025;6,09;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO ALOHA LTDA; 03.008.376/0001-30;DIESEL S10;10/03/2025;6,49;IPIRANGA
SE;SP;SANTO ANDRE;CENTRO AUTOMOTIVO ALOHA LTDA; 03.008.376/0001-30;ETANOL;10/03/2025;4,29;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO NOVENTA LTDA; 02.001.242/0001-25;GASOLINA;10/03/2025;6,29;RAIZEN
SE;SP;SANTO ANDRE;AUTO POSTO NOVENTA LTDA; 02.001.242/0001-25;ETANOL;10/03/2025;4,39;RAIZEN
SE;SP;SANTO ANDRE;NEON AUTO POSTO LTDA; 01.796.472/0001-65;GASOLINA;10/03/2025;6,29;RAIZEN
SE;SP;SANTO ANDRE;NEON AUTO POSTO LTDA; 01.796.472/0001-65;DIESEL S10;10/03/2025;6,29;RAIZEN
SE;SP;SANTO ANDRE;NEON AUTO POSTO LTDA; 01.796.472/0001-65;ETANOL;10/03/2025;4,29;RAIZEN
SE;SP;SANTO ANDRE;LIVIA AUTO POSTO LTDA; 01.625.142/0001-07;GASOLINA;10/03/2025;5,89;VIBRA
SE;SP;SANTO ANDRE;LIVIA AUTO POSTO LTDA; 01.625.142/0001-07;DIESEL S10;10/03/2025;6,49;VIBRA
SE;SP;SANTO ANDRE;LIVIA AUTO POSTO LTDA; 01.625.142/0001-07;ETANOL;10/03/2025;3,99;VIBRA
SE;SP;SANTO ANDRE;CATEQUESE AUTO POSTO LTDA; 01.384.454/0001-76;GASOLINA;10/03/2025;5,89;VIBRA
SE;SP;SANTO ANDRE;CATEQUESE AUTO POSTO LTDA; 01.384.454/0001-76;DIESEL S10;10/03/2025;6,49;VIBRA
SE;SP;SANTO ANDRE;CATEQUESE AUTO POSTO LTDA; 01.384.454/0001-76;ETANOL;10/03/2025;3,99;VIBRA
SE;SP;SANTO ANDRE;AUTO POSTO NOVA GILDA LTDA; 00.900.414/0001-77;GASOLINA;10/03/2025;6,39;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO NOVA GILDA LTDA; 00.900.414/0001-77;DIESEL S10;10/03/2025;6,89;IPIRANGA
SE;SP;SANTO ANDRE;AUTO POSTO NOVA GILDA LTDA; 00.900.414/0001-77;ETANOL;10/03/2025;4,39;IPIRANGA
SE;SP;SANTO ANDRE;POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA; 00.138.629/0001-00;GASOLINA;10/03/2025;6,09;BRANCA
SE;SP;SANTO ANDRE;POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA; 00.138.629/0001-00;DIESEL S10;10/03/2025;6,39;BRANCA
SE;SP;SANTO ANDRE;POSTO DE SERVICOS REQUINTE COMERCIO DE COMBUSTIVEIS LTDA; 00.138.629/0001-00;ETANOL;10/03/2025;3,99;BRANCA
SE;SP;SANTOS;POSTO AVENIDA LTDA; 09.047.352/0001-77;GASOLINA;10/03/2025;5,69;BRANCA
SE;SP;SANTOS;POSTO AVENIDA LTDA; 09.047.352/0001-77;ETANOL;10/03/2025;3,89;BRANCA
SE;SP;SANTOS;SUPER POSTO CONSTITUICAO LTDA; 07.879.857/0001-72;GASOLINA;10/03/2025;6,49;VIBRA
SE;SP;SANTOS;SUPER POSTO CONSTITUICAO LTDA; 07.879.857/0001-72;ETANOL;10/03/2025;4,79;VIBRA
SE;SP;SANTOS;COMERCIO DE COMBUSTIVEIS GENESIS LTDA.; 05.740.272/0001-41;GASOLINA;10/03/2025;6,29;RAIZEN
SE;SP;SANTOS;COMERCIO DE COMBUSTIVEIS GENESIS LTDA.; 05.740.272/0001-41;DIESEL S10;10/03/2025;6,49;RAIZEN
SE;SP;SANTOS;COMERCIO DE COMBUSTIVEIS GENESIS LTDA.; 05.740.272/0001-41;ETANOL;10/03/2025;4,29;RAIZEN
SE;SP;SANTOS;AUTO POSTO SANTOUR LTDA; 00.496.527/0001-59;GASOLINA;10/03/2025;6,29;IPIRANGA
SE;SP;SANTOS;AUTO POSTO SANTOUR LTDA; 00.496.527/0001-59;DIESEL S10;10/03/2025;6,79;IPIRANGA
SE;SP;SANTOS;AUTO POSTO SANTOUR LTDA; 00.496.527/0001-59;ETANOL;10/03/2025;4,49;IPIRANGA
SE;SP;SANTOS;AUTO POSTO PORTAL DO GONZAGA LTDA.; 02.414.807/0001-04;GASOLINA;10/03/2025;6,29;BRANCA
SE;SP;SANTOS;AUTO POSTO PORTAL DO GONZAGA LTDA.; 02.414.807/0001-04;DIESEL S10;10/03/2025;6,79;BRANCA
SE;SP;SANTOS;AUTO POSTO PORTAL DO GONZAGA LTDA.; 02.414.807/0001-04;ETANOL;10/03/2025;4,49;BRANCA
SE;SP;SANTOS;AUTO POSTO LEAOVIP LTDA; 03.676.621/0001-88;GASOLINA;10/03/2025;6,47;IPIRANGA
SE;SP;SANTOS;AUTO POSTO LEAOVIP LTDA; 03.676.621/0001-88;DIESEL S10;10/03/2025;6,75;IPIRANGA
SE;SP;SANTOS;AUTO POSTO LEAOVIP LTDA; 03.676.621/0001-88;ETANOL;10/03/2025;4,49;IPIRANGA
SE;SP;SANTOS;AUTO POSTO TAMBURELLO LTDA; 01.277.960/0001-66;GASOLINA;10/03/2025;6,49;VIBRA
SE;SP;SANTOS;AUTO POSTO TAMBURELLO LTDA; 01.277.960/0001-66;ETANOL;10/03/2025;4,69;VIBRA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA.; 03.225.464/0001-94;GASOLINA;10/03/2025;5,85;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA.; 03.225.464/0001-94;DIESEL S10;10/03/2025;6,19;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO DO IPE - RIO PRETO LTDA.; 03.225.464/0001-94;ETANOL;10/03/2025;3,77;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA; 01.992.476/0001-19;GASOLINA;10/03/2025;6,39;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA; 01.992.476/0001-19;DIESEL S10;10/03/2025;6,79;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;AUTO POSTO RIO PIEDADE LTDA; 01.992.476/0001-19;ETANOL;10/03/2025;3,79;IPIRANGA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA.; 05.076.433/0001-44;GASOLINA;10/03/2025;6,29;VIBRA
SE;SP;SAO JOSE DO RIO PRETO;POSTO ITAMARATI - MARCOPOLO LTDA.; 05.076.433/0001-44;ETANOL;10/03/2025;3,99;VIBRA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA; 02.874.688/0001-64;GASOLINA;10/03/2025;6,09;VIBRA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA; 02.874.688/0001-64;DIESEL S10;10/03/2025;6,14;VIBRA
SE;SP;SAO JOSE DO RIO PRETO;POSTO MONTE CARLO RIO PRETO LTDA; 02.874.688/0001-64;ETANOL;10/03/2025;3,89;VIBRA
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA; 03.067.138/0001-04;GASOLINA;10/03/2025;5,89;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA; 03.067.138/0001-04;DIESEL S10;10/03/2025;6,19;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;FORTUNATO & ZAFANI LTDA; 03.067.138/0001-04;ETANOL;10/03/2025;3,77;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA; 03.984.649/0001-82;GASOLINA;10/03/2025;5,79;BRANCA
SE;SP;SAO JOSE DO RIO PRETO;POSTO JACARANDA - RIO PRETO LTDA; 03.984.649/0001-82;DIESEL S10;10/03/2025;6,19;BRANCA
