Municipio;Mes;Produto;Preco_Distribuicao
HORTOLANDIA;2025-04;GASOLINA;5,3973
HORTOLANDIA;2025-05;GASOLINA;5,3439
HORTOLANDIA;2025-06;GASOLINA;5,2955
HORTOLANDIA;2025-07;GASOLINA;5,2853
HORTOLANDIA;2025-08;GASOLINA;5,2805
HORTOLANDIA;2025-09;GASOLINA;5,2665
HORTOLANDIA;2025-10;GASOLINA;5,2814
HORTOLANDIA;2025-11;GASOLINA;5,2659
HORTOLANDIA;2025-12;GASOLINA;5,2788
HORTOLANDIA;2025-01;DIESEL S10;5,5231
HORTOLANDIA;2025-02;DIESEL S10;5,7511
HORTOLANDIA;2025-03;DIESEL S10;5,707
HORTOLANDIA;2025-04;DIESEL S10;5,4721
HORTOLANDIA;2025-05;DIESEL S10;5,2538
HORTOLANDIA;2025-06;DIESEL S10;5,2465
HORTOLANDIA;2025-07;DIESEL S10;5,2837
HORTOLANDIA;2025-08;DIESEL S10;5,3762
HORTOLANDIA;2025-09;DIESEL S10;5,3382
HORTOLANDIA;2025-10;DIESEL S10;5,3334
HORTOLANDIA;2025-11;DIESEL S10;5,3658
HORTOLANDIA;2025-12;DIESEL S10;5,3732
IBITINGA;2025-01;ETANOL;3,4534
IBITINGA;2025-02;ETANOL;3,5201
IBITINGA;2025-03;ETANOL;3,5011
IBITINGA;2025-04;ETANOL;3,4035
IBITINGA;2025-05;ETANOL;3,3607
IBITINGA;2025-06;ETANOL;3,2666
IBITINGA;2025-07;ETANOL;3,2266
IBITINGA;2025-08;ETANOL;3,352
IBITINGA;2025-09;ETANOL;3,4647
IBITINGA;2025-10;ETANOL;3,4277
IBITINGA;2025-11;ETANOL;3,5372
IBITINGA;2025-12;ETANOL;3,7007
IBITINGA;2025-01;GASOLINA;5,404
IBITINGA;2025-02;GASOLINA;5,5197
IBITINGA;2025-03;GASOLINA;5,4835
IBITINGA;2025-04;GASOLINA;5,4399
IBITINGA;2025-05;GASOLINA;5,3968
IBITINGA;2025-06;GASOLINA;5,3644
IBITINGA;2025-07;GASOLINA;5,3457
IBITINGA;2025-08;GASOLINA;5,3043
IBITINGA;2025-09;GASOLINA;5,3092
IBITINGA;2025-10;GASOLINA;5,3349
IBITINGA;2025-11;GASOLINA;5,3337
IBITINGA;2025-12;GASOLINA;5,369
IBITINGA;2025-01;DIESEL S10;5,5259
IBITINGA;2025-02;DIESEL S10;5,7152
IBITINGA;2025-03;DIESEL S10;5,656
IBITINGA;2025-04;DIESEL S10;5,3647
IBITINGA;2025-05;DIESEL S10;5,14
IBITINGA;2025-06;DIESEL S10;5,3115
IBITINGA;2025-07;DIESEL S10;5,3367
IBITINGA;2025-08;DIESEL S10;5,4637
IBITINGA;2025-09;DIESEL S10;5,363
IBITINGA;2025-10;DIESEL S10;5,4435
IBITINGA;2025-11;DIESEL S10;5,4408
IBITINGA;2025-12;DIESEL S10;5,4163
INDAIATUBA;2025-01;ETANOL;3,4676
INDAIATUBA;2025-02;ETANOL;3,5663
INDAIATUBA;2025-03;ETANOL;3,5154
INDAIATUBA;2025-04;ETANOL;3,401
INDAIATUBA;2025-05;ETANOL;3,4011
INDAIATUBA;2025-06;ETANOL;3,2634
INDAIATUBA;2025-07;ETANOL;3,2559
INDAIATUBA;2025-08;ETANOL;3,371
INDAIATUBA;2025-09;ETANOL;3,4873
INDAIATUBA;2025-10;ETANOL;3,4475
INDAIATUBA;2025-11;ETANOL;3,5342
INDAIATUBA;2025-12;ETANOL;3,6539
INDAIATUBA;2025-01;GASOLINA;5,3294
INDAIATUBA;2025-02;GASOLINA;5,4524
INDAIATUBA;2025-03;GASOLINA;5,3946
INDAIATUBA;2025-04;GASOLINA;5,3513
INDAIATUBA;2025-05;GASOLINA;5,3406
INDAIATUBA;2025-06;GASOLINA;5,2679
INDAIATUBA;2025-07;GASOLINA;5,2607
INDAIATUBA;2025-08;GASOLINA;5,271
INDAIATUBA;2025-09;GASOLINA;5,2612
INDAIATUBA;2025-10;GASOLINA;5,2487
INDAIATUBA;2025-11;GASOLINA;5,2306
INDAIATUBA;2025-12;GASOLINA;5,2524
INDAIATUBA;2025-01;DIESEL S10;5,5385
INDAIATUBA;2025-02;DIESEL S10;5,7418
INDAIATUBA;2025-03;DIESEL S10;5,6566
INDAIATUBA;2025-04;DIESEL S10;5,4212
INDAIATUBA;2025-05;DIESEL S10;5,2195
INDAIATUBA;2025-06;DIESEL S10;5,2471
INDAIATUBA;2025-07;DIESEL S10;5,29
INDAIATUBA;2025-08;DIESEL S10;5,3874
INDAIATUBA;2025-09;DIESEL S10;5,3157
INDAIATUBA;2025-10;DIESEL S10;5,3422
INDAIATUBA;2025-11;DIESEL S10;5,3641
INDAIATUBA;2025-12;DIESEL S10;5,36
ITANHAEM;2025-01;ETANOL;3,5727
ITANHAEM;2025-02;ETANOL;3,6981
ITANHAEM;2025-03;ETANOL;3,7159
ITANHAEM;2025-04;ETANOL;3,5485
ITANHAEM;2025-05;ETANOL;3,494
ITANHAEM;2025-06;ETANOL;3,3725
ITANHAEM;2025-07;ETANOL;3,3688
ITANHAEM;2025-08;ETANOL;3,515
ITANHAEM;2025-09;ETANOL;3,7098
ITANHAEM;2025-10;ETANOL;3,5879
ITANHAEM;2025-11;ETANOL;3,6645
ITANHAEM;2025-12;ETANOL;3,8272
ITANHAEM;2025-01;GASOLINA;5,393
ITANHAEM;2025-02;GASOLINA;5,5298
ITANHAEM;2025-03;GASOLINA;5,5907
ITANHAEM;2025-04;GASOLINA;5,552
ITANHAEM;2025-05;GASOLINA;5,5728
ITANHAEM;2025-06;GASOLINA;5,4354
ITANHAEM;2025-07;GASOLINA;5,4105
ITANHAEM;2025-08;GASOLINA;5,4277
ITANHAEM;2025-09;GASOLINA;5,4462
ITANHAEM;2025-10;GASOLINA;5,3839
ITANHAEM;2025-11;GASOLINA;5,3527
ITANHAEM;2025-12;GASOLINA;5,3924
ITANHAEM;2025-01;DIESEL S10;5,5367
ITANHAEM;2025-02;DIESEL S10;5,7966
ITANHAEM;2025-03;DIESEL S10;5,7325
ITANHAEM;2025-04;DIESEL S10;5,6211
ITANHAEM;2025-05;DIESEL S10;5,4479
ITANHAEM;2025-06;DIESEL S10;5,4853
ITANHAEM;2025-07;DIESEL S10;5,5513
ITANHAEM;2025-08;DIESEL S10;5,5285
ITANHAEM;2025-09;DIESEL S10;5,5326
ITANHAEM;2025-10;DIESEL S10;5,4951
ITANHAEM;2025-11;DIESEL S10;5,5635
ITANHAEM;2025-12;DIESEL S10;5,5201
ITAPECERICA DA SERRA;2025-01;ETANOL;3,5108
ITAPECERICA DA SERRA;2025-02;ETANOL;3,5641
ITAPECERICA DA SERRA;2025-03;ETANOL;3,4952
ITAPECERICA DA SERRA;2025-04;ETANOL;3,3692
ITAPECERICA DA SERRA;2025-05;ETANOL;3,4286
ITAPECERICA DA SERRA;2025-06;ETANOL;3,2803
ITAPECERICA DA SERRA;2025-07;ETANOL;3,2575
ITAPECERICA DA SERRA;2025-08;ETANOL;3,3692
ITAPECERICA DA SERRA;2025-09;ETANOL;3,4975
ITAPECERICA DA SERRA;2025-10;ETANOL;3,4772
ITAPECERICA DA SERRA;2025-11;ETANOL;3,5654
ITAPECERICA DA SERRA;2025-12;ETANOL;3,6933
ITAPECERICA DA SERRA;2025-01;GASOLINA;5,2705
ITAPECERICA DA SERRA;2025-02;GASOLINA;5,3699
ITAPECERICA DA SERRA;2025-03;GASOLINA;5,3034
ITAPECERICA DA SERRA;2025-04;GASOLINA;5,2593
ITAPECERICA DA SERRA;2025-05;GASOLINA;5,2631
ITAPECERICA DA SERRA;2025-06;GASOLINA;5,1792
ITAPECERICA DA SERRA;2025-07;GASOLINA;5,1825
ITAPECERICA DA SERRA;2025-08;GASOLINA;5,1807
ITAPECERICA DA SERRA;2025-09;GASOLINA;5,1363
ITAPECERICA DA SERRA;2025-10;GASOLINA;5,1863
ITAPECERICA DA SERRA;2025-11;GASOLINA;5,1654
ITAPECERICA DA SERRA;2025-12;GASOLINA;5,197
ITAPECERICA DA SERRA;2025-01;DIESEL S10;5,5188
ITAPECERICA DA SERRA;2025-02;DIESEL S10;5,7465
ITAPECERICA DA SERRA;2025-03;DIESEL S10;5,6567
ITAPECERICA DA SERRA;2025-04;DIESEL S10;5,3879
ITAPECERICA DA SERRA;2025-05;DIESEL S10;5,2387
ITAPECERICA DA SERRA;2025-06;DIESEL S10;5,2322
ITAPECERICA DA SERRA;2025-07;DIESEL S10;5,2858
ITAPECERICA DA SERRA;2025-08;DIESEL S10;5,4043
ITAPECERICA DA SERRA;2025-09;DIESEL S10;5,3628
ITAPECERICA DA SERRA;2025-10;DIESEL S10;5,3716
ITAPECERICA DA SERRA;2025-11;DIESEL S10;5,4014
ITAPECERICA DA SERRA;2025-12;DIESEL S10;5,4208
ITAPEVA;2025-01;ETANOL;3,4563
ITAPEVA;2025-02;ETANOL;3,5474
ITAPEVA;2025-03;ETANOL;3,5388
ITAPEVA;2025-04;ETANOL;3,4894
ITAPEVA;2025-05;ETANOL;3,4778
ITAPEVA;2025-06;ETANOL;3,4003
ITAPEVA;2025-07;ETANOL;3,381
ITAPEVA;2025-08;ETANOL;3,4422
ITAPEVA;2025-09;ETANOL;3,5249
ITAPEVA;2025-10;ETANOL;3,4905
ITAPEVA;2025-11;ETANOL;3,5623
ITAPEVA;2025-12;ETANOL;3,7937
ITAPEVA;2025-01;GASOLINA;5,2855
ITAPEVA;2025-02;GASOLINA;5,4045
ITAPEVA;2025-03;GASOLINA;5,3662
ITAPEVA;2025-04;GASOLINA;5,3402
ITAPEVA;2025-05;GASOLINA;5,2804
ITAPEVA;2025-06;GASOLINA;5,2676
ITAPEVA;2025-07;GASOLINA;5,2248
ITAPEVA;2025-08;GASOLINA;5,2224
ITAPEVA;2025-09;GASOLINA;5,234
ITAPEVA;2025-10;GASOLINA;5,2464
ITAPEVA;2025-11;GASOLINA;5,2594
ITAPEVA;2025-12;GASOLINA;5,2931
ITAPEVA;2025-01;DIESEL S10;5,4228
ITAPEVA;2025-02;DIESEL S10;5,6932
ITAPEVA;2025-03;DIESEL S10;5,6154
ITAPEVA;2025-04;DIESEL S10;5,3535
ITAPEVA;2025-05;DIESEL S10;5,1677
ITAPEVA;2025-06;DIESEL S10;5,182
ITAPEVA;2025-07;DIESEL S10;5,2579
ITAPEVA;2025-08;DIESEL S10;5,3513
ITAPEVA;2025-09;DIESEL S10;5,3088
ITAPEVA;2025-10;DIESEL S10;5,3395
ITAPEVA;2025-11;DIESEL S10;5,355
ITAPEVA;2025-12;DIESEL S10;5,3514
ITAPOLIS;2025-01;ETANOL;3,3572
ITAPOLIS;2025-02;ETANOL;3,4176
ITAPOLIS;2025-03;ETANOL;3,3719
ITAPOLIS;2025-04;ETANOL;3,2793
ITAPOLIS;2025-05;ETANOL;3,2682
ITAPOLIS;2025-06;ETANOL;3,1307
ITAPOLIS;2025-07;ETANOL;3,1271
ITAPOLIS;2025-08;ETANOL;3,2567
ITAPOLIS;2025-09;ETANOL;3,3771
ITAPOLIS;2025-10;ETANOL;3,3307
ITAPOLIS;2025-11;ETANOL;3,4324
ITAPOLIS;2025-12;ETANOL;3,5792
ITAPOLIS;2025-01;GASOLINA;5,2581
ITAPOLIS;2025-02;GASOLINA;5,39
ITAPOLIS;2025-03;GASOLINA;5,3547
ITAPOLIS;2025-04;GASOLINA;5,3134
ITAPOLIS;2025-05;GASOLINA;5,32
ITAPOLIS;2025-06;GASOLINA;5,2498
ITAPOLIS;2025-07;GASOLINA;5,2315
ITAPOLIS;2025-08;GASOLINA;5,1903
ITAPOLIS;2025-09;GASOLINA;5,1646
ITAPOLIS;2025-10;GASOLINA;5,1982
ITAPOLIS;2025-11;GASOLINA;5,1688
ITAPOLIS;2025-12;GASOLINA;5,1913
ITAPOLIS;2025-01;DIESEL S10;5,4386
ITAPOLIS;2025-02;DIESEL S10;5,6552
ITAPOLIS;2025-03;DIESEL S10;5,5828
ITAPOLIS;2025-04;DIESEL S10;5,2886
ITAPOLIS;2025-05;DIESEL S10;5,0986
ITAPOLIS;2025-06;DIESEL S10;5,185
ITAPOLIS;2025-07;DIESEL S10;5,2722
ITAPOLIS;2025-08;DIESEL S10;5,3867
ITAPOLIS;2025-09;DIESEL S10;5,3236
ITAPOLIS;2025-10;DIESEL S10;5,3433
ITAPOLIS;2025-11;DIESEL S10;5,3694
ITAPOLIS;2025-12;DIESEL S10;5,3721
ITAQUAQUECETUBA;2025-01;ETANOL;3,5339
ITAQUAQUECETUBA;2025-02;ETANOL;3,5945
ITAQUAQUECETUBA;2025-03;ETANOL;3,5722
ITAQUAQUECETUBA;2025-04;ETANOL;3,4431
ITAQUAQUECETUBA;2025-05;ETANOL;3,4162
ITAQUAQUECETUBA;2025-06;ETANOL;3,3078
ITAQUAQUECETUBA;2025-07;ETANOL;3,295
ITAQUAQUECETUBA;2025-08;ETANOL;3,407
ITAQUAQUECETUBA;2025-09;ETANOL;3,5359
ITAQUAQUECETUBA;2025-10;ETANOL;3,5217
ITAQUAQUECETUBA;2025-11;ETANOL;3,5789
ITAQUAQUECETUBA;2025-12;ETANOL;3,7138
ITAQUAQUECETUBA;2025-01;GASOLINA;5,3138
ITAQUAQUECETUBA;2025-02;GASOLINA;5,4251
ITAQUAQUECETUBA;2025-03;GASOLINA;5,3805
ITAQUAQUECETUBA;2025-04;GASOLINA;5,3315
ITAQUAQUECETUBA;2025-05;GASOLINA;5,2949
ITAQUAQUECETUBA;2025-06;GASOLINA;5,2437
ITAQUAQUECETUBA;2025-07;GASOLINA;5,2398
ITAQUAQUECETUBA;2025-08;GASOLINA;5,2319
ITAQUAQUECETUBA;2025-09;GASOLINA;5,2478
ITAQUAQUECETUBA;2025-10;GASOLINA;5,2486
ITAQUAQUECETUBA;2025-11;GASOLINA;5,2222
ITAQUAQUECETUBA;2025-12;GASOLINA;5,2527
ITAQUAQUECETUBA;2025-01;DIESEL S10;5,5135
ITAQUAQUECETUBA;2025-02;DIESEL S10;5,7364
ITAQUAQUECETUBA;2025-03;DIESEL S10;5,7069
ITAQUAQUECETUBA;2025-04;DIESEL S10;5,4926
ITAQUAQUECETUBA;2025-05;DIESEL S10;5,1783
ITAQUAQUECETUBA;2025-06;DIESEL S10;5,2747
ITAQUAQUECETUBA;2025-07;DIESEL S10;5,3025
ITAQUAQUECETUBA;2025-08;DIESEL S10;5,3886
ITAQUAQUECETUBA;2025-09;DIESEL S10;5,3465
ITAQUAQUECETUBA;2025-10;DIESEL S10;5,3663
ITAQUAQUECETUBA;2025-11;DIESEL S10;5,386
ITAQUAQUECETUBA;2025-12;DIESEL S10;5,3847
ITU;2025-01;ETANOL;3,5045
ITU;2025-02;ETANOL;3,5919
ITU;2025-03;ETANOL;3,5859
ITU;2025-04;ETANOL;3,4696
ITU;2025-05;ETANOL;3,4275
ITU;2025-06;ETANOL;3,3214
ITU;2025-07;ETANOL;3,3139
ITU;2025-08;ETANOL;3,4126
ITU;2025-09;ETANOL;3,5414
ITU;2025-10;ETANOL;3,4901
ITU;2025-11;ETANOL;3,5751
ITU;2025-12;ETANOL;3,6975
ITU;2025-01;GASOLINA;5,3634
ITU;2025-02;GASOLINA;5,4805
ITU;2025-03;GASOLINA;5,4463
ITU;2025-04;GASOLINA;5,401
ITU;2025-05;GASOLINA;5,3746
ITU;2025-06;GASOLINA;5,2822
ITU;2025-07;GASOLINA;5,2848
ITU;2025-08;GASOLINA;5,2805
ITU;2025-09;GASOLINA;5,3505
ITU;2025-10;GASOLINA;5,2837
ITU;2025-11;GASOLINA;5,2618
ITU;2025-12;GASOLINA;5,2916
ITU;2025-01;DIESEL S10;5,538
ITU;2025-02;DIESEL S10;5,7781
ITU;2025-03;DIESEL S10;5,7074
ITU;2025-04;DIESEL S10;5,4629
ITU;2025-05;DIESEL S10;5,2074
ITU;2025-06;DIESEL S10;5,1861
ITU;2025-07;DIESEL S10;5,2412
ITU;2025-08;DIESEL S10;5,3095
ITU;2025-09;DIESEL S10;5,3107
ITU;2025-10;DIESEL S10;5,3093
ITU;2025-11;DIESEL S10;5,3351
ITU;2025-12;DIESEL S10;5,3481
JABOTICABAL;2025-01;ETANOL;3,4062
JABOTICABAL;2025-02;ETANOL;3,4737
JABOTICABAL;2025-03;ETANOL;3,4231
JABOTICABAL;2025-04;ETANOL;3,3701
JABOTICABAL;2025-05;ETANOL;3,337
JABOTICABAL;2025-06;ETANOL;3,205
JABOTICABAL;2025-07;ETANOL;3,1881
JABOTICABAL;2025-08;ETANOL;3,3311
JABOTICABAL;2025-09;ETANOL;3,4233
JABOTICABAL;2025-10;ETANOL;3,3898
JABOTICABAL;2025-11;ETANOL;3,4759
JABOTICABAL;2025-12;ETANOL;3,6315
JABOTICABAL;2025-01;GASOLINA;5,2969
JABOTICABAL;2025-02;GASOLINA;5,441
JABOTICABAL;2025-03;GASOLINA;5,3799
JABOTICABAL;2025-04;GASOLINA;5,3613
JABOTICABAL;2025-05;GASOLINA;5,3344
JABOTICABAL;2025-06;GASOLINA;5,2858
JABOTICABAL;2025-07;GASOLINA;5,2573
JABOTICABAL;2025-08;GASOLINA;5,2222
JABOTICABAL;2025-09;GASOLINA;5,1936
JABOTICABAL;2025-10;GASOLINA;5,2399
JABOTICABAL;2025-11;GASOLINA;5,2355
JABOTICABAL;2025-12;GASOLINA;5,2663
JABOTICABAL;2025-01;DIESEL S10;5,4758
JABOTICABAL;2025-02;DIESEL S10;5,7088
JABOTICABAL;2025-03;DIESEL S10;5,6242
JABOTICABAL;2025-04;DIESEL S10;5,3742
JABOTICABAL;2025-05;DIESEL S10;5,1665
JABOTICABAL;2025-06;DIESEL S10;5,2181
JABOTICABAL;2025-07;DIESEL S10;5,3214
JABOTICABAL;2025-08;DIESEL S10;5,4287
JABOTICABAL;2025-09;DIESEL S10;5,3358
JABOTICABAL;2025-10;DIESEL S10;5,348
JABOTICABAL;2025-11;DIESEL S10;5,4008
JABOTICABAL;2025-12;DIESEL S10;5,3861
JACAREI;2025-01;ETANOL;3,5089
JACAREI;2025-02;ETANOL;3,6195
JACAREI;2025-03;ETANOL;3,587
JACAREI;2025-04;ETANOL;3,4962
JACAREI;2025-05;ETANOL;3,5035
JACAREI;2025-06;ETANOL;3,3836
JACAREI;2025-07;ETANOL;3,356
JACAREI;2025-08;ETANOL;3,4178
JACAREI;2025-09;ETANOL;3,5311
JACAREI;2025-10;ETANOL;3,5188
JACAREI;2025-11;ETANOL;3,5927
JACAREI;2025-12;ETANOL;3,7203
JACAREI;2025-01;GASOLINA;5,3014
JACAREI;2025-02;GASOLINA;5,4349
JACAREI;2025-03;GASOLINA;5,4181
JACAREI;2025-04;GASOLINA;5,3722
JACAREI;2025-05;GASOLINA;5,3829
JACAREI;2025-06;GASOLINA;5,2789
JACAREI;2025-07;GASOLINA;5,2602
JACAREI;2025-08;GASOLINA;5,2655
JACAREI;2025-09;GASOLINA;5,2694
JACAREI;2025-10;GASOLINA;5,2571
JACAREI;2025-11;GASOLINA;5,2304
JACAREI;2025-12;GASOLINA;5,2565
JACAREI;2025-01;DIESEL S10;5,5113
JACAREI;2025-02;DIESEL S10;5,7562
JACAREI;2025-03;DIESEL S10;5,7179
JACAREI;2025-04;DIESEL S10;5,5182
JACAREI;2025-05;DIESEL S10;5,3439
JACAREI;2025-06;DIESEL S10;5,3084
JACAREI;2025-07;DIESEL S10;5,3331
JACAREI;2025-08;DIESEL S10;5,4145
JACAREI;2025-09;DIESEL S10;5,4126
JACAREI;2025-10;DIESEL S10;5,4154
JACAREI;2025-11;DIESEL S10;5,4258
JACAREI;2025-12;DIESEL S10;5,4378
JALES;2025-01;ETANOL;3,3719
JALES;2025-02;ETANOL;3,4604
JALES;2025-03;ETANOL;3,4183
JALES;2025-04;ETANOL;3,3358
JALES;2025-05;ETANOL;3,295
JALES;2025-06;ETANOL;3,1685
JALES;2025-07;ETANOL;3,1253
JALES;2025-08;ETANOL;3,2286
JALES;2025-09;ETANOL;3,3519
JALES;2025-10;ETANOL;3,3377
JALES;2025-11;ETANOL;3,42
JALES;2025-12;ETANOL;3,5635
JALES;2025-01;GASOLINA;5,3415
JALES;2025-02;GASOLINA;5,4894
JALES;2025-03;GASOLINA;5,4589
JALES;2025-04;GASOLINA;5,4075
JALES;2025-05;GASOLINA;5,3827
JALES;2025-06;GASOLINA;5,3062
JALES;2025-07;GASOLINA;5,2905
JALES;2025-08;GASOLINA;5,245
JALES;2025-09;GASOLINA;5,2113
JALES;2025-10;GASOLINA;5,2598
JALES;2025-11;GASOLINA;5,259
JALES;2025-12;GASOLINA;5,3051
JALES;2025-01;DIESEL S10;5,5705
JALES;2025-02;DIESEL S10;5,7514
JALES;2025-03;DIESEL S10;5,6585
JALES;2025-04;DIESEL S10;5,392
JALES;2025-05;DIESEL S10;5,196
JALES;2025-06;DIESEL S10;5,2493
JALES;2025-07;DIESEL S10;5,3259
JALES;2025-08;DIESEL S10;5,4389
JALES;2025-09;DIESEL S10;5,3184
JALES;2025-10;DIESEL S10;5,4391
JALES;2025-11;DIESEL S10;5,4946
JALES;2025-12;DIESEL S10;5,4544
JAU;2025-01;ETANOL;3,3701
JAU;2025-02;ETANOL;3,4589
JAU;2025-03;ETANOL;3,4426
JAU;2025-04;ETANOL;3,3441
JAU;2025-05;ETANOL;3,3225
JAU;2025-06;ETANOL;3,1949
JAU;2025-07;ETANOL;3,1898
JAU;2025-08;ETANOL;3,299
JAU;2025-09;ETANOL;3,4274
JAU;2025-10;ETANOL;3,3908
JAU;2025-11;ETANOL;3,4878
JAU;2025-12;ETANOL;3,6234
JAU;2025-01;GASOLINA;5,2775
JAU;2025-02;GASOLINA;5,4138
JAU;2025-03;GASOLINA;5,375
JAU;2025-04;GASOLINA;5,3311
JAU;2025-05;GASOLINA;5,2903
JAU;2025-06;GASOLINA;5,244
JAU;2025-07;GASOLINA;5,2553
JAU;2025-08;GASOLINA;5,2448
JAU;2025-09;GASOLINA;5,2063
JAU;2025-10;GASOLINA;5,2479
JAU;2025-11;GASOLINA;5,2573
JAU;2025-12;GASOLINA;5,3158
JAU;2025-01;DIESEL S10;5,4758
JAU;2025-02;DIESEL S10;5,7634
JAU;2025-03;DIESEL S10;5,6702
JAU;2025-04;DIESEL S10;5,4131
JAU;2025-05;DIESEL S10;5,1769
JAU;2025-06;DIESEL S10;5,2127
JAU;2025-07;DIESEL S10;5,3209
JAU;2025-08;DIESEL S10;5,4181
JAU;2025-09;DIESEL S10;5,3448
JAU;2025-10;DIESEL S10;5,3932
JAU;2025-11;DIESEL S10;5,4308
JAU;2025-12;DIESEL S10;5,4194
JOSE BONIFACIO;2025-01;ETANOL;3,4085
JOSE BONIFACIO;2025-02;ETANOL;3,4917
JOSE BONIFACIO;2025-03;ETANOL;3,4597
JOSE BONIFACIO;2025-04;ETANOL;3,3774
JOSE BONIFACIO;2025-05;ETANOL;3,3663
JOSE BONIFACIO;2025-06;ETANOL;3,2236
JOSE BONIFACIO;2025-07;ETANOL;3,2021
JOSE BONIFACIO;2025-08;ETANOL;3,3189
JOSE BONIFACIO;2025-09;ETANOL;3,4371
JOSE BONIFACIO;2025-10;ETANOL;3,4043
JOSE BONIFACIO;2025-11;ETANOL;3,4918
JOSE BONIFACIO;2025-12;ETANOL;3,6188
JOSE BONIFACIO;2025-01;GASOLINA;5,35
JOSE BONIFACIO;2025-02;GASOLINA;5,486
JOSE BONIFACIO;2025-03;GASOLINA;5,4711
JOSE BONIFACIO;2025-04;GASOLINA;5,4561
JOSE BONIFACIO;2025-05;GASOLINA;5,3999
JOSE BONIFACIO;2025-06;GASOLINA;5,3747
JOSE BONIFACIO;2025-07;GASOLINA;5,3417
JOSE BONIFACIO;2025-08;GASOLINA;5,3322
JOSE BONIFACIO;2025-09;GASOLINA;5,296
JOSE BONIFACIO;2025-10;GASOLINA;5,3212
JOSE BONIFACIO;2025-11;GASOLINA;5,3101
JOSE BONIFACIO;2025-12;GASOLINA;5,3403
JOSE BONIFACIO;2025-01;DIESEL S10;5,5586
JOSE BONIFACIO;2025-02;DIESEL S10;5,7934
JOSE BONIFACIO;2025-03;DIESEL S10;5,7172
JOSE BONIFACIO;2025-04;DIESEL S10;5,4427
JOSE BONIFACIO;2025-05;DIESEL S10;5,2442
JOSE BONIFACIO;2025-06;DIESEL S10;5,2532
JOSE BONIFACIO;2025-07;DIESEL S10;5,3592
JOSE BONIFACIO;2025-08;DIESEL S10;5,5192
JOSE BONIFACIO;2025-09;DIESEL S10;5,442
JOSE BONIFACIO;2025-10;DIESEL S10;5,429
JOSE BONIFACIO;2025-11;DIESEL S10;5,4743
JOSE BONIFACIO;2025-12;DIESEL S10;5,4532
JUNDIAI;2025-01;ETANOL;3,5078
JUNDIAI;2025-02;ETANOL;3,6212
JUNDIAI;2025-03;ETANOL;3,5704
JUNDIAI;2025-04;ETANOL;3,4577
JUNDIAI;2025-05;ETANOL;3,4317
JUNDIAI;2025-06;ETANOL;3,3175
JUNDIAI;2025-07;ETANOL;3,3072
JUNDIAI;2025-08;ETANOL;3,4181
JUNDIAI;2025-09;ETANOL;3,5577
JUNDIAI;2025-10;ETANOL;3,5101
JUNDIAI;2025-11;ETANOL;3,5983
JUNDIAI;2025-12;ETANOL;3,7284
JUNDIAI;2025-01;GASOLINA;5,3346
JUNDIAI;2025-02;GASOLINA;5,4861
JUNDIAI;2025-03;GASOLINA;5,4283
JUNDIAI;2025-04;GASOLINA;5,3905
JUNDIAI;2025-05;GASOLINA;5,3653
JUNDIAI;2025-06;GASOLINA;5,2998
JUNDIAI;2025-07;GASOLINA;5,295
JUNDIAI;2025-08;GASOLINA;5,3018
JUNDIAI;2025-09;GASOLINA;5,2983
JUNDIAI;2025-10;GASOLINA;5,2959
JUNDIAI;2025-11;GASOLINA;5,2782
JUNDIAI;2025-12;GASOLINA;5,309
JUNDIAI;2025-01;DIESEL S10;5,4599
JUNDIAI;2025-02;DIESEL S10;5,697
JUNDIAI;2025-03;DIESEL S10;5,5557
JUNDIAI;2025-04;DIESEL S10;5,3756
JUNDIAI;2025-05;DIESEL S10;5,162
JUNDIAI;2025-06;DIESEL S10;5,2001
JUNDIAI;2025-07;DIESEL S10;5,2998
JUNDIAI;2025-08;DIESEL S10;5,3734
JUNDIAI;2025-09;DIESEL S10;5,3173
JUNDIAI;2025-10;DIESEL S10;5,3346
JUNDIAI;2025-11;DIESEL S10;5,3765
JUNDIAI;2025-12;DIESEL S10;5,3267
LEME;2025-01;ETANOL;3,489
LEME;2025-02;ETANOL;3,5606
LEME;2025-03;ETANOL;3,5338
LEME;2025-04;ETANOL;3,4356
LEME;2025-05;ETANOL;3,3929
LEME;2025-06;ETANOL;3,2708
LEME;2025-07;ETANOL;3,2742
LEME;2025-08;ETANOL;3,3869
LEME;2025-09;ETANOL;3,5044
LEME;2025-10;ETANOL;3,4752
LEME;2025-11;ETANOL;3,559
LEME;2025-12;ETANOL;3,6919
LEME;2025-01;GASOLINA;5,2936
LEME;2025-02;GASOLINA;5,4305
LEME;2025-03;GASOLINA;5,3768
LEME;2025-04;GASOLINA;5,3391
LEME;2025-05;GASOLINA;5,2835
LEME;2025-06;GASOLINA;5,2506
LEME;2025-07;GASOLINA;5,2377
LEME;2025-08;GASOLINA;5,2332
LEME;2025-09;GASOLINA;5,2046
LEME;2025-10;GASOLINA;5,2235
LEME;2025-11;GASOLINA;5,2068
LEME;2025-12;GASOLINA;5,2269
LEME;2025-01;DIESEL S10;5,5018
LEME;2025-02;DIESEL S10;5,7321
LEME;2025-03;DIESEL S10;5,6538
LEME;2025-04;DIESEL S10;5,3777
LEME;2025-05;DIESEL S10;5,1548
LEME;2025-06;DIESEL S10;5,1526
LEME;2025-07;DIESEL S10;5,2576
LEME;2025-08;DIESEL S10;5,3662
